file,num_matches,num_true,num_false,precision
io.github.alketii.mightyknight_1.apk_config_FlowDroid_95.xml,0,0,0,0
io.github.lonamiwebs.klooni_820.apk_config_FlowDroid_95.xml,0,0,0,0
com.angrydoughnuts.android.alarmclock_15.apk_config_FlowDroid_95.xml,5,0,5,0.0
nya.miku.wishmaster_54.apk_config_FlowDroid_93.xml,0,0,0,0
protect.budgetwatch_29.apk_config_FlowDroid_95.xml,4,2,2,0.5
trikita.talalarmo_19.apk_config_FlowDroid_96.xml,0,0,0,0
com.notriddle.budget_44.apk_config_FlowDroid_96.xml,0,0,0,0
org.jfedor.frozenbubble_54.apk_config_FlowDroid_95.xml,0,0,0,0
org.jsl.wfwt_14.apk_config_FlowDroid_96.xml,0,0,0,0
eu.polarclock_10.apk_config_FlowDroid_96.xml,0,0,0,0
org.zamedev.gloomydungeons2.opensource_1602221800.apk_config_FlowDroid_95.xml,0,0,0,0
com.github.yeriomin.workoutlog_2.apk_config_FlowDroid_96.xml,0,0,0,0
com.nutomic.ensichat_17.apk_config_FlowDroid_95.xml,0,0,0,0
net.tedstein.AndroSS_17.apk_config_FlowDroid_96.xml,0,0,0,0
uk.co.yahoo.p1rpp.calendartrigger_7.apk_config_FlowDroid_96.xml,0,0,0,0
jackpal.androidterm_72.apk_config_FlowDroid_96.xml,0,0,0,0
org.ninthfloor.copperpdf_4.apk_config_FlowDroid_96.xml,0,0,0,0
com.angrydoughnuts.android.alarmclock_15.apk_config_FlowDroid_96.xml,0,0,0,0
org.dyndns.sven_ola.debian_kit_6.apk_config_FlowDroid_96.xml,0,0,0,0
ru.henridellal.dialer_10.apk_config_FlowDroid_96.xml,0,0,0,0
anupam.acrylic_17.apk_config_FlowDroid_96.xml,0,0,0,0
org.tuxpaint_923.apk_config_FlowDroid_96.xml,0,0,0,0
net.zygotelabs.locker_11.apk_config_FlowDroid_96.xml,0,0,0,0
com.miqote.shanawp_10.apk_config_FlowDroid_96.xml,0,0,0,0
pt.isec.tp.am_4.apk_config_FlowDroid_96.xml,0,0,0,0
daniel_32.flexiblewallpaper_2.apk_config_FlowDroid_96.xml,0,0,0,0
com.materialos.cm.theme_5.apk_config_FlowDroid_96.xml,0,0,0,0
com.nutomic.ensichat_17.apk_config_FlowDroid_96.xml,0,0,0,0
net.khertan.forrunners_101030.apk_config_FlowDroid_96.xml,0,0,0,0
org.zamedev.gloomydungeons2.opensource_1602221800.apk_config_FlowDroid_96.xml,0,0,0,0
io.github.alketii.mightyknight_1.apk_config_FlowDroid_96.xml,0,0,0,0
io.github.lonamiwebs.klooni_820.apk_config_FlowDroid_96.xml,0,0,0,0
org.jfedor.frozenbubble_54.apk_config_FlowDroid_96.xml,0,0,0,0
com.gitlab.ardash.appleflinger.android_1005006.apk_config_FlowDroid_96.xml,0,0,0,0
protect.budgetwatch_29.apk_config_FlowDroid_96.xml,0,0,0,0
nya.miku.wishmaster_54.apk_config_FlowDroid_96.xml,0,0,0,0
eu.kanade.tachiyomi_41.apk_config_FlowDroid_96.xml,0,0,0,0
net.osmand.plus_355.apk_config_FlowDroid_96.xml,0,0,0,0
uk.co.yahoo.p1rpp.calendartrigger_7.apk_config_FlowDroid_97.xml,0,0,0,0
net.tedstein.AndroSS_17.apk_config_FlowDroid_97.xml,0,0,0,0
nya.miku.wishmaster_54.apk_config_FlowDroid_94.xml,0,0,0,0
com.github.yeriomin.workoutlog_2.apk_config_FlowDroid_97.xml,0,0,0,0
nya.miku.wishmaster_54.apk_config_FlowDroid_95.xml,5,0,1,0.0
org.jsl.wfwt_14.apk_config_FlowDroid_97.xml,0,0,0,0
com.notriddle.budget_44.apk_config_FlowDroid_97.xml,0,0,0,0
eu.polarclock_10.apk_config_FlowDroid_97.xml,0,0,0,0
ru.henridellal.dialer_10.apk_config_FlowDroid_97.xml,0,0,0,0
org.ninthfloor.copperpdf_4.apk_config_FlowDroid_97.xml,0,0,0,0
jackpal.androidterm_72.apk_config_FlowDroid_97.xml,0,0,0,0
com.angrydoughnuts.android.alarmclock_15.apk_config_FlowDroid_97.xml,20,1,16,0.058823529411764705
org.dyndns.sven_ola.debian_kit_6.apk_config_FlowDroid_97.xml,0,0,0,0
com.miqote.shanawp_10.apk_config_FlowDroid_97.xml,0,0,0,0
net.zygotelabs.locker_11.apk_config_FlowDroid_97.xml,0,0,0,0
org.dnaq.dialer2_17.apk_config_FlowDroid_97.xml,3,2,1,0.6666666666666666
org.tuxpaint_923.apk_config_FlowDroid_97.xml,0,0,0,0
anupam.acrylic_17.apk_config_FlowDroid_97.xml,0,0,0,0
daniel_32.flexiblewallpaper_2.apk_config_FlowDroid_97.xml,0,0,0,0
trikita.talalarmo_19.apk_config_FlowDroid_97.xml,0,0,0,0
com.materialos.cm.theme_5.apk_config_FlowDroid_97.xml,0,0,0,0
net.khertan.forrunners_101030.apk_config_FlowDroid_97.xml,0,0,0,0
pt.isec.tp.am_4.apk_config_FlowDroid_97.xml,0,0,0,0
io.github.alketii.mightyknight_1.apk_config_FlowDroid_97.xml,0,0,0,0
org.jfedor.frozenbubble_54.apk_config_FlowDroid_97.xml,0,0,0,0
com.gitlab.ardash.appleflinger.android_1005006.apk_config_FlowDroid_97.xml,0,0,0,0
org.zamedev.gloomydungeons2.opensource_1602221800.apk_config_FlowDroid_97.xml,0,0,0,0
io.github.lonamiwebs.klooni_820.apk_config_FlowDroid_97.xml,0,0,0,0
com.nutomic.ensichat_17.apk_config_FlowDroid_97.xml,0,0,0,0
nya.miku.wishmaster_54.apk_config_FlowDroid_97.xml,0,0,0,0
protect.budgetwatch_29.apk_config_FlowDroid_97.xml,3,0,3,0.0
org.jsl.wfwt_14.apk_config_FlowDroid_98.xml,0,0,0,0
uk.co.yahoo.p1rpp.calendartrigger_7.apk_config_FlowDroid_98.xml,0,0,0,0
trikita.talalarmo_19.apk_config_FlowDroid_98.xml,0,0,0,0
net.tedstein.AndroSS_17.apk_config_FlowDroid_98.xml,0,0,0,0
org.ninthfloor.copperpdf_4.apk_config_FlowDroid_98.xml,0,0,0,0
ru.henridellal.dialer_10.apk_config_FlowDroid_98.xml,0,0,0,0
com.angrydoughnuts.android.alarmclock_15.apk_config_FlowDroid_98.xml,0,0,0,0
eu.polarclock_10.apk_config_FlowDroid_98.xml,0,0,0,0
org.dyndns.sven_ola.debian_kit_6.apk_config_FlowDroid_98.xml,0,0,0,0
com.github.yeriomin.workoutlog_2.apk_config_FlowDroid_98.xml,0,0,0,0
com.miqote.shanawp_10.apk_config_FlowDroid_98.xml,0,0,0,0
anupam.acrylic_17.apk_config_FlowDroid_98.xml,0,0,0,0
org.dnaq.dialer2_17.apk_config_FlowDroid_98.xml,0,0,0,0
org.tuxpaint_923.apk_config_FlowDroid_98.xml,0,0,0,0
daniel_32.flexiblewallpaper_2.apk_config_FlowDroid_98.xml,0,0,0,0
com.materialos.cm.theme_5.apk_config_FlowDroid_98.xml,0,0,0,0
net.zygotelabs.locker_11.apk_config_FlowDroid_98.xml,0,0,0,0
net.khertan.forrunners_101030.apk_config_FlowDroid_98.xml,0,0,0,0
jackpal.androidterm_72.apk_config_FlowDroid_98.xml,0,0,0,0
com.notriddle.budget_44.apk_config_FlowDroid_98.xml,0,0,0,0
pt.isec.tp.am_4.apk_config_FlowDroid_98.xml,0,0,0,0
io.github.lonamiwebs.klooni_820.apk_config_FlowDroid_98.xml,0,0,0,0
io.github.alketii.mightyknight_1.apk_config_FlowDroid_98.xml,0,0,0,0
com.gitlab.ardash.appleflinger.android_1005006.apk_config_FlowDroid_98.xml,0,0,0,0
org.jfedor.frozenbubble_54.apk_config_FlowDroid_98.xml,0,0,0,0
eu.kanade.tachiyomi_41.apk_config_FlowDroid_98.xml,0,0,0,0
protect.budgetwatch_29.apk_config_FlowDroid_98.xml,0,0,0,0
eu.kanade.tachiyomi_41.apk_config_FlowDroid_95.xml,0,0,0,0
org.dnaq.dialer2_17.apk_config_FlowDroid_96.xml,0,0,0,0
net.osmand.plus_355.apk_config_FlowDroid_98.xml,0,0,0,0
org.jsl.wfwt_14.apk_config_FlowDroid_99.xml,0,0,0,0
org.ninthfloor.copperpdf_4.apk_config_FlowDroid_99.xml,0,0,0,0
net.osmand.plus_355.apk_config_FlowDroid_95.xml,0,0,0,0
trikita.talalarmo_19.apk_config_FlowDroid_99.xml,0,0,0,0
uk.co.yahoo.p1rpp.calendartrigger_7.apk_config_FlowDroid_99.xml,0,0,0,0
net.tedstein.AndroSS_17.apk_config_FlowDroid_99.xml,0,0,0,0
com.github.yeriomin.workoutlog_2.apk_config_FlowDroid_99.xml,0,0,0,0
com.notriddle.budget_44.apk_config_FlowDroid_99.xml,0,0,0,0
org.tuxpaint_923.apk_config_FlowDroid_99.xml,0,0,0,0
eu.polarclock_10.apk_config_FlowDroid_99.xml,0,0,0,0
jackpal.androidterm_72.apk_config_FlowDroid_99.xml,0,0,0,0
org.dnaq.dialer2_17.apk_config_FlowDroid_99.xml,0,0,0,0
com.miqote.shanawp_10.apk_config_FlowDroid_99.xml,0,0,0,0
org.dyndns.sven_ola.debian_kit_6.apk_config_FlowDroid_99.xml,0,0,0,0
pt.isec.tp.am_4.apk_config_FlowDroid_99.xml,0,0,0,0
net.zygotelabs.locker_11.apk_config_FlowDroid_99.xml,0,0,0,0
daniel_32.flexiblewallpaper_2.apk_config_FlowDroid_99.xml,0,0,0,0
anupam.acrylic_17.apk_config_FlowDroid_99.xml,0,0,0,0
net.khertan.forrunners_101030.apk_config_FlowDroid_99.xml,0,0,0,0
com.materialos.cm.theme_5.apk_config_FlowDroid_99.xml,0,0,0,0
com.gitlab.ardash.appleflinger.android_1005006.apk_config_FlowDroid_99.xml,0,0,0,0
com.angrydoughnuts.android.alarmclock_15.apk_config_FlowDroid_99.xml,0,0,0,0
io.github.lonamiwebs.klooni_820.apk_config_FlowDroid_99.xml,0,0,0,0
org.zamedev.gloomydungeons2.opensource_1602221800.apk_config_FlowDroid_99.xml,0,0,0,0
eu.kanade.tachiyomi_41.apk_config_FlowDroid_97.xml,0,0,0,0
protect.budgetwatch_29.apk_config_FlowDroid_99.xml,0,0,0,0
io.github.alketii.mightyknight_1.apk_config_FlowDroid_99.xml,0,0,0,0
org.jfedor.frozenbubble_54.apk_config_FlowDroid_99.xml,0,0,0,0
com.nutomic.ensichat_17.apk_config_FlowDroid_99.xml,0,0,0,0
net.osmand.plus_355.apk_config_FlowDroid_97.xml,0,0,0,0
com.nutomic.ensichat_17.apk_config_FlowDroid_98.xml,0,0,0,0
org.ninthfloor.copperpdf_4.apk_config_FlowDroid_100.xml,0,0,0,0
nya.miku.wishmaster_54.apk_config_FlowDroid_98.xml,0,0,0,0
org.tuxpaint_923.apk_config_FlowDroid_100.xml,0,0,0,0
uk.co.yahoo.p1rpp.calendartrigger_7.apk_config_FlowDroid_100.xml,0,0,0,0
trikita.talalarmo_19.apk_config_FlowDroid_100.xml,0,0,0,0
net.tedstein.AndroSS_17.apk_config_FlowDroid_100.xml,0,0,0,0
org.zamedev.gloomydungeons2.opensource_1602221800.apk_config_FlowDroid_98.xml,0,0,0,0
jackpal.androidterm_72.apk_config_FlowDroid_100.xml,0,0,0,0
com.notriddle.budget_44.apk_config_FlowDroid_100.xml,0,0,0,0
eu.polarclock_10.apk_config_FlowDroid_100.xml,0,0,0,0
org.dnaq.dialer2_17.apk_config_FlowDroid_100.xml,0,0,0,0
org.dyndns.sven_ola.debian_kit_6.apk_config_FlowDroid_100.xml,0,0,0,0
com.github.yeriomin.workoutlog_2.apk_config_FlowDroid_100.xml,0,0,0,0
anupam.acrylic_17.apk_config_FlowDroid_100.xml,0,0,0,0
org.jsl.wfwt_14.apk_config_FlowDroid_100.xml,1,1,0,1.0
com.angrydoughnuts.android.alarmclock_15.apk_config_FlowDroid_100.xml,0,0,0,0
ru.henridellal.dialer_10.apk_config_FlowDroid_100.xml,0,0,0,0
daniel_32.flexiblewallpaper_2.apk_config_FlowDroid_100.xml,0,0,0,0
com.miqote.shanawp_10.apk_config_FlowDroid_100.xml,0,0,0,0
net.khertan.forrunners_101030.apk_config_FlowDroid_100.xml,0,0,0,0
pt.isec.tp.am_4.apk_config_FlowDroid_100.xml,0,0,0,0
com.materialos.cm.theme_5.apk_config_FlowDroid_100.xml,0,0,0,0
eu.kanade.tachiyomi_41.apk_config_FlowDroid_99.xml,0,0,0,0
net.zygotelabs.locker_11.apk_config_FlowDroid_100.xml,0,0,0,0
io.github.lonamiwebs.klooni_820.apk_config_FlowDroid_100.xml,0,0,0,0
io.github.alketii.mightyknight_1.apk_config_FlowDroid_100.xml,0,0,0,0
org.jfedor.frozenbubble_54.apk_config_FlowDroid_100.xml,0,0,0,0
com.gitlab.ardash.appleflinger.android_1005006.apk_config_FlowDroid_100.xml,0,0,0,0
protect.budgetwatch_29.apk_config_FlowDroid_100.xml,0,0,0,0
org.zamedev.gloomydungeons2.opensource_1602221800.apk_config_FlowDroid_100.xml,0,0,0,0
com.nutomic.ensichat_17.apk_config_FlowDroid_100.xml,0,0,0,0
nya.miku.wishmaster_54.apk_config_FlowDroid_100.xml,0,0,0,0
net.tedstein.AndroSS_17.apk_config_FlowDroid_101.xml,0,0,0,0
uk.co.yahoo.p1rpp.calendartrigger_7.apk_config_FlowDroid_101.xml,0,0,0,0
org.ninthfloor.copperpdf_4.apk_config_FlowDroid_101.xml,0,0,0,0
org.jsl.wfwt_14.apk_config_FlowDroid_101.xml,0,0,0,0
com.github.yeriomin.workoutlog_2.apk_config_FlowDroid_101.xml,0,0,0,0
anupam.acrylic_17.apk_config_FlowDroid_101.xml,0,0,0,0
org.tuxpaint_923.apk_config_FlowDroid_101.xml,0,0,0,0
jackpal.androidterm_72.apk_config_FlowDroid_101.xml,0,0,0,0
eu.polarclock_10.apk_config_FlowDroid_101.xml,0,0,0,0
trikita.talalarmo_19.apk_config_FlowDroid_101.xml,0,0,0,0
com.notriddle.budget_44.apk_config_FlowDroid_101.xml,0,0,0,0
org.dyndns.sven_ola.debian_kit_6.apk_config_FlowDroid_101.xml,0,0,0,0
ru.henridellal.dialer_10.apk_config_FlowDroid_101.xml,0,0,0,0
net.zygotelabs.locker_11.apk_config_FlowDroid_101.xml,0,0,0,0
com.miqote.shanawp_10.apk_config_FlowDroid_101.xml,0,0,0,0
pt.isec.tp.am_4.apk_config_FlowDroid_101.xml,0,0,0,0
net.khertan.forrunners_101030.apk_config_FlowDroid_101.xml,0,0,0,0
org.dnaq.dialer2_17.apk_config_FlowDroid_101.xml,2,1,1,0.5
com.materialos.cm.theme_5.apk_config_FlowDroid_101.xml,0,0,0,0
io.github.alketii.mightyknight_1.apk_config_FlowDroid_101.xml,0,0,0,0
com.nutomic.ensichat_17.apk_config_FlowDroid_101.xml,0,0,0,0
com.gitlab.ardash.appleflinger.android_1005006.apk_config_FlowDroid_101.xml,0,0,0,0
org.zamedev.gloomydungeons2.opensource_1602221800.apk_config_FlowDroid_101.xml,0,0,0,0
io.github.lonamiwebs.klooni_820.apk_config_FlowDroid_101.xml,0,0,0,0
nya.miku.wishmaster_54.apk_config_FlowDroid_101.xml,0,0,0,0
protect.budgetwatch_29.apk_config_FlowDroid_101.xml,0,0,0,0
daniel_32.flexiblewallpaper_2.apk_config_FlowDroid_101.xml,0,0,0,0
eu.kanade.tachiyomi_41.apk_config_FlowDroid_101.xml,0,0,0,0
ru.henridellal.dialer_10.apk_config_FlowDroid_99.xml,0,0,0,0
net.osmand.plus_355.apk_config_FlowDroid_101.xml,0,0,0,0
nya.miku.wishmaster_54.apk_config_FlowDroid_99.xml,0,0,0,0
org.ninthfloor.copperpdf_4.apk_config_FlowDroid_102.xml,0,0,0,0
net.osmand.plus_355.apk_config_FlowDroid_99.xml,0,0,0,0
net.tedstein.AndroSS_17.apk_config_FlowDroid_102.xml,0,0,0,0
eu.kanade.tachiyomi_41.apk_config_FlowDroid_100.xml,0,0,0,0
uk.co.yahoo.p1rpp.calendartrigger_7.apk_config_FlowDroid_102.xml,13,0,0,0
org.jsl.wfwt_14.apk_config_FlowDroid_102.xml,2,1,1,0.5
trikita.talalarmo_19.apk_config_FlowDroid_102.xml,0,0,0,0
com.notriddle.budget_44.apk_config_FlowDroid_102.xml,2,0,2,0.0
eu.polarclock_10.apk_config_FlowDroid_102.xml,0,0,0,0
com.github.yeriomin.workoutlog_2.apk_config_FlowDroid_102.xml,0,0,0,0
org.dyndns.sven_ola.debian_kit_6.apk_config_FlowDroid_102.xml,0,0,0,0
org.tuxpaint_923.apk_config_FlowDroid_102.xml,0,0,0,0
ru.henridellal.dialer_10.apk_config_FlowDroid_102.xml,0,0,0,0
org.dnaq.dialer2_17.apk_config_FlowDroid_102.xml,0,0,0,0
com.miqote.shanawp_10.apk_config_FlowDroid_102.xml,0,0,0,0
anupam.acrylic_17.apk_config_FlowDroid_102.xml,0,0,0,0
daniel_32.flexiblewallpaper_2.apk_config_FlowDroid_102.xml,0,0,0,0
jackpal.androidterm_72.apk_config_FlowDroid_102.xml,0,0,0,0
net.khertan.forrunners_101030.apk_config_FlowDroid_102.xml,0,0,0,0
pt.isec.tp.am_4.apk_config_FlowDroid_102.xml,0,0,0,0
com.angrydoughnuts.android.alarmclock_15.apk_config_FlowDroid_102.xml,8,2,2,0.5
net.zygotelabs.locker_11.apk_config_FlowDroid_102.xml,0,0,0,0
io.github.alketii.mightyknight_1.apk_config_FlowDroid_102.xml,0,0,0,0
io.github.lonamiwebs.klooni_820.apk_config_FlowDroid_102.xml,0,0,0,0
org.jfedor.frozenbubble_54.apk_config_FlowDroid_102.xml,0,0,0,0
org.zamedev.gloomydungeons2.opensource_1602221800.apk_config_FlowDroid_102.xml,0,0,0,0
com.materialos.cm.theme_5.apk_config_FlowDroid_102.xml,0,0,0,0
net.osmand.plus_355.apk_config_FlowDroid_100.xml,0,0,0,0
com.gitlab.ardash.appleflinger.android_1005006.apk_config_FlowDroid_102.xml,0,0,0,0
com.nutomic.ensichat_17.apk_config_FlowDroid_102.xml,0,0,0,0
nya.miku.wishmaster_54.apk_config_FlowDroid_102.xml,0,0,0,0
protect.budgetwatch_29.apk_config_FlowDroid_102.xml,4,2,2,0.5
net.osmand.plus_355.apk_config_FlowDroid_102.xml,0,0,0,0
org.jsl.wfwt_14.apk_config_FlowDroid_103.xml,0,0,0,0
net.tedstein.AndroSS_17.apk_config_FlowDroid_103.xml,0,0,0,0
trikita.talalarmo_19.apk_config_FlowDroid_103.xml,0,0,0,0
org.ninthfloor.copperpdf_4.apk_config_FlowDroid_103.xml,0,0,0,0
com.github.yeriomin.workoutlog_2.apk_config_FlowDroid_103.xml,0,0,0,0
eu.polarclock_10.apk_config_FlowDroid_103.xml,0,0,0,0
org.tuxpaint_923.apk_config_FlowDroid_103.xml,0,0,0,0
jackpal.androidterm_72.apk_config_FlowDroid_103.xml,0,0,0,0
org.dyndns.sven_ola.debian_kit_6.apk_config_FlowDroid_103.xml,0,0,0,0
anupam.acrylic_17.apk_config_FlowDroid_103.xml,0,0,0,0
com.miqote.shanawp_10.apk_config_FlowDroid_103.xml,0,0,0,0
ru.henridellal.dialer_10.apk_config_FlowDroid_103.xml,0,0,0,0
daniel_32.flexiblewallpaper_2.apk_config_FlowDroid_103.xml,0,0,0,0
net.zygotelabs.locker_11.apk_config_FlowDroid_103.xml,0,0,0,0
net.khertan.forrunners_101030.apk_config_FlowDroid_103.xml,0,0,0,0
org.dnaq.dialer2_17.apk_config_FlowDroid_103.xml,2,1,1,0.5
com.materialos.cm.theme_5.apk_config_FlowDroid_103.xml,0,0,0,0
pt.isec.tp.am_4.apk_config_FlowDroid_103.xml,0,0,0,0
io.github.alketii.mightyknight_1.apk_config_FlowDroid_103.xml,0,0,0,0
com.notriddle.budget_44.apk_config_FlowDroid_103.xml,0,0,0,0
io.github.lonamiwebs.klooni_820.apk_config_FlowDroid_103.xml,0,0,0,0
com.nutomic.ensichat_17.apk_config_FlowDroid_103.xml,0,0,0,0
uk.co.yahoo.p1rpp.calendartrigger_7.apk_config_FlowDroid_103.xml,18,0,0,0
eu.kanade.tachiyomi_41.apk_config_FlowDroid_102.xml,0,0,0,0
trikita.talalarmo_19.apk_config_FlowDroid_104.xml,0,0,0,0
org.ninthfloor.copperpdf_4.apk_config_FlowDroid_104.xml,0,0,0,0
org.jfedor.frozenbubble_54.apk_config_FlowDroid_103.xml,0,0,0,0
com.angrydoughnuts.android.alarmclock_15.apk_config_FlowDroid_103.xml,5,0,5,0.0
org.jsl.wfwt_14.apk_config_FlowDroid_104.xml,0,0,0,0
com.github.yeriomin.workoutlog_2.apk_config_FlowDroid_104.xml,0,0,0,0
net.tedstein.AndroSS_17.apk_config_FlowDroid_104.xml,0,0,0,0
com.notriddle.budget_44.apk_config_FlowDroid_104.xml,0,0,0,0
jackpal.androidterm_72.apk_config_FlowDroid_104.xml,0,0,0,0
uk.co.yahoo.p1rpp.calendartrigger_7.apk_config_FlowDroid_104.xml,0,0,0,0
org.tuxpaint_923.apk_config_FlowDroid_104.xml,0,0,0,0
org.dyndns.sven_ola.debian_kit_6.apk_config_FlowDroid_104.xml,0,0,0,0
com.gitlab.ardash.appleflinger.android_1005006.apk_config_FlowDroid_103.xml,0,0,0,0
ru.henridellal.dialer_10.apk_config_FlowDroid_104.xml,0,0,0,0
com.angrydoughnuts.android.alarmclock_15.apk_config_FlowDroid_104.xml,0,0,0,0
eu.polarclock_10.apk_config_FlowDroid_104.xml,0,0,0,0
org.dnaq.dialer2_17.apk_config_FlowDroid_104.xml,0,0,0,0
protect.budgetwatch_29.apk_config_FlowDroid_103.xml,2,0,2,0.0
net.zygotelabs.locker_11.apk_config_FlowDroid_104.xml,0,0,0,0
daniel_32.flexiblewallpaper_2.apk_config_FlowDroid_104.xml,0,0,0,0
com.miqote.shanawp_10.apk_config_FlowDroid_104.xml,0,0,0,0
net.khertan.forrunners_101030.apk_config_FlowDroid_104.xml,0,0,0,0
io.github.alketii.mightyknight_1.apk_config_FlowDroid_104.xml,0,0,0,0
pt.isec.tp.am_4.apk_config_FlowDroid_104.xml,0,0,0,0
org.jfedor.frozenbubble_54.apk_config_FlowDroid_104.xml,0,0,0,0
anupam.acrylic_17.apk_config_FlowDroid_104.xml,0,0,0,0
com.materialos.cm.theme_5.apk_config_FlowDroid_104.xml,0,0,0,0
com.gitlab.ardash.appleflinger.android_1005006.apk_config_FlowDroid_104.xml,0,0,0,0
protect.budgetwatch_29.apk_config_FlowDroid_104.xml,0,0,0,0
eu.kanade.tachiyomi_41.apk_config_FlowDroid_104.xml,0,0,0,0
com.angrydoughnuts.android.alarmclock_15.apk_config_FlowDroid_101.xml,0,0,0,0
net.osmand.plus_355.apk_config_FlowDroid_104.xml,0,0,0,0
io.github.lonamiwebs.klooni_820.apk_config_FlowDroid_104.xml,0,0,0,0
org.jfedor.frozenbubble_54.apk_config_FlowDroid_101.xml,0,0,0,0
net.tedstein.AndroSS_17.apk_config_FlowDroid_105.xml,0,0,0,0
jackpal.androidterm_72.apk_config_FlowDroid_105.xml,0,0,0,0
ru.henridellal.dialer_10.apk_config_FlowDroid_105.xml,0,0,0,0
org.jsl.wfwt_14.apk_config_FlowDroid_105.xml,0,0,0,0
org.ninthfloor.copperpdf_4.apk_config_FlowDroid_105.xml,0,0,0,0
org.dyndns.sven_ola.debian_kit_6.apk_config_FlowDroid_105.xml,0,0,0,0
com.angrydoughnuts.android.alarmclock_15.apk_config_FlowDroid_105.xml,11,1,8,0.1111111111111111
anupam.acrylic_17.apk_config_FlowDroid_105.xml,0,0,0,0
trikita.talalarmo_19.apk_config_FlowDroid_105.xml,0,0,0,0
uk.co.yahoo.p1rpp.calendartrigger_7.apk_config_FlowDroid_105.xml,0,0,0,0
org.tuxpaint_923.apk_config_FlowDroid_105.xml,0,0,0,0
eu.polarclock_10.apk_config_FlowDroid_105.xml,0,0,0,0
org.dnaq.dialer2_17.apk_config_FlowDroid_105.xml,4,3,1,0.75
com.gitlab.ardash.appleflinger.android_1005006.apk_config_FlowDroid_105.xml,0,0,0,0
com.github.yeriomin.workoutlog_2.apk_config_FlowDroid_105.xml,0,0,0,0
com.notriddle.budget_44.apk_config_FlowDroid_105.xml,0,0,0,0
daniel_32.flexiblewallpaper_2.apk_config_FlowDroid_105.xml,0,0,0,0
net.khertan.forrunners_101030.apk_config_FlowDroid_105.xml,0,0,0,0
net.osmand.plus_355.apk_config_FlowDroid_103.xml,0,0,0,0
com.nutomic.ensichat_17.apk_config_FlowDroid_105.xml,0,0,0,0
com.miqote.shanawp_10.apk_config_FlowDroid_105.xml,0,0,0,0
pt.isec.tp.am_4.apk_config_FlowDroid_105.xml,0,0,0,0
io.github.lonamiwebs.klooni_820.apk_config_FlowDroid_105.xml,0,0,0,0
org.zamedev.gloomydungeons2.opensource_1602221800.apk_config_FlowDroid_105.xml,0,0,0,0
io.github.alketii.mightyknight_1.apk_config_FlowDroid_105.xml,0,0,0,0
org.zamedev.gloomydungeons2.opensource_1602221800.apk_config_FlowDroid_103.xml,0,0,0,0
com.materialos.cm.theme_5.apk_config_FlowDroid_105.xml,0,0,0,0
net.tedstein.AndroSS_17.apk_config_FlowDroid_106.xml,0,0,0,0
net.zygotelabs.locker_11.apk_config_FlowDroid_105.xml,0,0,0,0
protect.budgetwatch_29.apk_config_FlowDroid_105.xml,0,0,0,0
org.jfedor.frozenbubble_54.apk_config_FlowDroid_105.xml,0,0,0,0
eu.kanade.tachiyomi_41.apk_config_FlowDroid_103.xml,0,0,0,0
com.github.yeriomin.workoutlog_2.apk_config_FlowDroid_106.xml,0,0,0,0
nya.miku.wishmaster_54.apk_config_FlowDroid_103.xml,0,0,0,0
nya.miku.wishmaster_54.apk_config_FlowDroid_105.xml,9,0,7,0.0
eu.kanade.tachiyomi_41.apk_config_FlowDroid_105.xml,0,0,0,0
nya.miku.wishmaster_54.apk_config_FlowDroid_104.xml,0,0,0,0
com.nutomic.ensichat_17.apk_config_FlowDroid_104.xml,0,0,0,0
org.zamedev.gloomydungeons2.opensource_1602221800.apk_config_FlowDroid_104.xml,0,0,0,0
trikita.talalarmo_19.apk_config_FlowDroid_106.xml,0,0,0,0
org.tuxpaint_923.apk_config_FlowDroid_106.xml,0,0,0,0
com.notriddle.budget_44.apk_config_FlowDroid_106.xml,0,0,0,0
net.osmand.plus_355.apk_config_FlowDroid_105.xml,0,0,0,0
uk.co.yahoo.p1rpp.calendartrigger_7.apk_config_FlowDroid_106.xml,0,0,0,0
org.ninthfloor.copperpdf_4.apk_config_FlowDroid_106.xml,0,0,0,0
com.angrydoughnuts.android.alarmclock_15.apk_config_FlowDroid_106.xml,0,0,0,0
ru.henridellal.dialer_10.apk_config_FlowDroid_106.xml,0,0,0,0
eu.polarclock_10.apk_config_FlowDroid_106.xml,0,0,0,0
jackpal.androidterm_72.apk_config_FlowDroid_106.xml,0,0,0,0
org.dyndns.sven_ola.debian_kit_6.apk_config_FlowDroid_106.xml,0,0,0,0
org.jsl.wfwt_14.apk_config_FlowDroid_106.xml,0,0,0,0
com.miqote.shanawp_10.apk_config_FlowDroid_106.xml,0,0,0,0
org.dnaq.dialer2_17.apk_config_FlowDroid_106.xml,0,0,0,0
anupam.acrylic_17.apk_config_FlowDroid_106.xml,0,0,0,0
net.zygotelabs.locker_11.apk_config_FlowDroid_106.xml,0,0,0,0
net.khertan.forrunners_101030.apk_config_FlowDroid_106.xml,0,0,0,0
com.materialos.cm.theme_5.apk_config_FlowDroid_106.xml,0,0,0,0
io.github.lonamiwebs.klooni_820.apk_config_FlowDroid_106.xml,0,0,0,0
daniel_32.flexiblewallpaper_2.apk_config_FlowDroid_106.xml,0,0,0,0
com.gitlab.ardash.appleflinger.android_1005006.apk_config_FlowDroid_106.xml,0,0,0,0
